;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;10018;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 8, di TRENITALIA, delle ore 16.16, per BARDONECCHIA, è in partenza dal binario 18.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 16:11:10.000;2013-07-01 16:11:33.000;00:23
;24863;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 3, di TRENITALIA, delle ore 16.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:13:20.000;2013-07-01 16:13:37.000;00:17
;24863;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 3, di TRENITALIA, delle ore 16.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:14:14.000;2013-07-01 16:14:31.000;00:17
;2065;Il treno REGIONALE VELOCE, 20 65, di TRENITALIA, delle ore 16.20, per PIACENZA, è in partenza dal binario 7.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI..     .;Italiano;P1;A;2013-07-01 16:15:05.000;2013-07-01 16:15:27.000;00:22
;9571;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 71, di TRENITALIA, delle ore 16.23, per ROMA TERMINI, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in testa al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 16:18:07.000;2013-07-01 16:18:46.000;00:39
;10161;Il treno REGIONALE VELOCE, 10 1 6 1, di TRENITALIA, delle ore 16.25, per SAVONA, è in partenza dal binario 4.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, CENGIO, SAN GIUSEPPE DI CAIRO..     .;Italiano;P1;A;2013-07-01 16:20:06.000;2013-07-01 16:20:27.000;00:21
;9571;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 71, to ROMA TERMINI,, with scheduled departure at 16.23, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     Executive and Business class are located at the front of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 16:20:27.000;2013-07-01 16:21:05.000;00:38
;24823;Il treno REGIONALE, 24 8 2 3, di TRENITALIA, delle ore 16.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 16:23:07.000;2013-07-01 16:23:21.000;00:14
;24824;Il treno REGIONALE, 24 8 2 4, di TRENITALIA, delle ore 16.32, proveniente da IVREA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:25:58.000;2013-07-01 16:26:13.000;00:15
;24824;Il treno REGIONALE, 24 8 2 4, di TRENITALIA, delle ore 16.32, proveniente da IVREA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:27:13.000;2013-07-01 16:27:28.000;00:15
;23616;Il treno REGIONALE, 23 6 1 6, di TRENITALIA, delle ore 16.30, proveniente da ALESSANDRIA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:29:50.000;2013-07-01 16:30:05.000;00:15
;23616;Il treno REGIONALE, 23 6 1 6, di TRENITALIA, delle ore 16.30, proveniente da ALESSANDRIA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:30:24.000;2013-07-01 16:30:39.000;00:15
;794;Il treno INTERCITY NOTTE, 7 9 4, di TRENITALIA, delle ore 16.37, proveniente da REGGIO CALABRIA CENTRALE, è in arrivo al binario 19, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:32:18.000;2013-07-01 16:32:36.000;00:18
;794;Il treno INTERCITY NOTTE, 7 9 4, di TRENITALIA, delle ore 16.37, proveniente da REGGIO CALABRIA CENTRALE, è in arrivo al binario 19, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:33:48.000;2013-07-01 16:34:06.000;00:18
;2048;Il treno REGIONALE, 20 48, di TRENITALIA, delle ore 16.40, proveniente da LA SPEZIA CENTRALE, è in arrivo al binario 8, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:36:56.000;2013-07-01 16:37:13.000;00:17
;2048;Il treno REGIONALE, 20 48, di TRENITALIA, delle ore 16.40, proveniente da LA SPEZIA CENTRALE, è in arrivo al binario 8, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:38:47.000;2013-07-01 16:39:04.000;00:17
;24864;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 4, di TRENITALIA, delle ore 16.45, per SUSA, è in partenza dal binario 20.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 16:40:06.000;2013-07-01 16:40:22.000;00:16
;10017;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 7, di TRENITALIA, delle ore 16.45, proveniente da BARDONECCHIA, è in arrivo al binario 14, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:40:34.000;2013-07-01 16:40:54.000;00:20
;10017;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 7, di TRENITALIA, delle ore 16.45, proveniente da BARDONECCHIA, è in arrivo al binario 14, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:41:44.000;2013-07-01 16:42:04.000;00:20
;10210;Il treno REGIONALE VELOCE, 10 2 1 0, di TRENITALIA, delle ore 16.35, proveniente da CUNEO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:46:02.000;2013-07-01 16:46:17.000;00:15
;2021;Il treno REGIONALE VELOCE, 20 21, di TRENITALIA, delle ore 16.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-01 16:48:06.000;2013-07-01 16:48:24.000;00:18
;10210;Il treno REGIONALE VELOCE, 10 2 1 0, di TRENITALIA, delle ore 16.35, proveniente da CUNEO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:48:59.000;2013-07-01 16:49:14.000;00:15
;510;Il treno INTERCITY, 5 1 0, di TRENITALIA, delle ore 16.55, proveniente da SALERNO, è in arrivo al binario 10, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:53:40.000;2013-07-01 16:53:57.000;00:17
;4143;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 43, di TRENITALIA, delle ore 17.00, per FOSSANO, è in partenza dal binario 2.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 16:55:06.000;2013-07-01 16:55:21.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 16:55:21.000;2013-07-01 16:55:31.000;00:10
;510;Il treno INTERCITY, 5 1 0, di TRENITALIA, delle ore 16.55, proveniente da SALERNO, è in arrivo al binario 10, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 16:55:49.000;2013-07-01 16:56:06.000;00:17
;4142;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 42, di TRENITALIA, delle ore 17.00, proveniente da FOSSANO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:00:10.000;2013-07-01 17:00:26.000;00:16
;4142;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 42, di TRENITALIA, delle ore 17.00, proveniente da FOSSANO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:00:37.000;2013-07-01 17:00:54.000;00:17
;9630;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 30, di TRENITALIA, delle ore 17.05, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:02:13.000;2013-07-01 17:02:29.000;00:16
;9630;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 30, from ROMA TERMINI, with scheduled arrival at 17.05, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 17:02:30.000;2013-07-01 17:02:45.000;00:15
;9630;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 30, di TRENITALIA, delle ore 17.05, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:03:25.000;2013-07-01 17:03:41.000;00:16
;9630;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 30, from ROMA TERMINI, with scheduled arrival at 17.05, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 17:03:42.000;2013-07-01 17:03:57.000;00:15
;9745;Il treno FRECCIABIANCA, 97 45, di TRENITALIA, delle ore 17.10, per VENEZIA SANTA LUCIA, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..      .;Italiano;P1;A;2013-07-01 17:05:07.000;2013-07-01 17:05:30.000;00:23
;9745;The TRENITALIA, FRECCIABIANCA train, 97 45, to VENEZIA SANTA LUCIA,, with scheduled departure at 17.10, is now departing from platform 11. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..     .;Inglese;P1;A;2013-07-01 17:07:06.000;2013-07-01 17:07:29.000;00:23
;2018;Il treno REGIONALE VELOCE, 20 18, di TRENITALIA, delle ore 17.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:08:06.000;2013-07-01 17:08:21.000;00:15
;2018;Il treno REGIONALE VELOCE, 20 18, di TRENITALIA, delle ore 17.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:08:32.000;2013-07-01 17:08:47.000;00:15
;10020;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 2 0, di TRENITALIA, delle ore 17.16, per BARDONECCHIA, è in partenza dal binario 12.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 17:11:06.000;2013-07-01 17:11:30.000;00:24
;24865;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 5, di TRENITALIA, delle ore 17.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:11:30.000;2013-07-01 17:11:48.000;00:18
;24865;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 5, di TRENITALIA, delle ore 17.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:13:00.000;2013-07-01 17:13:18.000;00:18
;2055;Il treno REGIONALE VELOCE, 20 55, di TRENITALIA, delle ore 17.20, per LA SPEZIA CENTRALE, è in partenza dal binario 9.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, FRUGAROLO BOSCOMARENGO, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, GENOVA STURLA, GENOVA QUARTO DEI MILLE, GENOVA QUINTO AL MARE, GENOVA NERVI, BOGLIASCO, PONTETTO, PIEVE LIGURE, SORI, RECCO, CAMOGLI SAN FRUTTUOSO, SANTA MARGHERITA LIGURE PORTOFINO, RAPALLO, ZOAGLI, CHIAVARI, LAVAGNA, SESTRI LEVANTE, MONEGLIA, DEIVA MARINA, FRAMURA, BONASSOLA, LEVANTO, MONTEROSSO, VERNAZZA, CORNIGLIA, MANAROLA, RIOMAGGIORE..     .;Italiano;P1;A;2013-07-01 17:15:06.000;2013-07-01 17:15:59.000;00:53
;4004;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 04, di TRENITALIA, delle ore 17.23, per BUSSOLENO, è in partenza dal binario 14.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 17:18:07.000;2013-07-01 17:18:22.000;00:15
;10213;Il treno REGIONALE VELOCE, 10 2 1 3, di TRENITALIA, delle ore 17.25, per CUNEO, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-01 17:20:06.000;2013-07-01 17:20:23.000;00:17
;24825;Il treno REGIONALE, 24 8 2 5, di TRENITALIA, delle ore 17.28, per IVREA, è in partenza dal binario 15.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 17:23:06.000;2013-07-01 17:23:21.000;00:15
;24826;Il treno REGIONALE, 24 8 2 6, di TRENITALIA, delle ore 17.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:28:28.000;2013-07-01 17:28:43.000;00:15
;24826;Il treno REGIONALE, 24 8 2 6, di TRENITALIA, delle ore 17.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:29:32.000;2013-07-01 17:29:47.000;00:15
;23614;Il treno REGIONALE, 23 6 1 4, di TRENITALIA, delle ore 17.30, proveniente da ASTI, è in arrivo al binario 9, invece che al binario 2. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:30:04.000;2013-07-01 17:30:21.000;00:17
;10421;Il treno REGIONALE, 10 4 2 1, di TRENITALIA, delle ore 17.35, per NOVARA, è in partenza dal binario 18.  Ferma a TORINO PORTA SUSA, SETTIMO, BRANDIZZO, CHIVASSO, TORRAZZA, SALUGGIA, LIVORNO FERRRARIS, santiha`, VERCELLI..     .;Italiano;P1;A;2013-07-01 17:30:21.000;2013-07-01 17:30:41.000;00:20
;23614;Il treno REGIONALE, 23 6 1 4, di TRENITALIA, delle ore 17.30, proveniente da ASTI, è in arrivo al binario 9, invece che al binario 2. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:30:41.000;2013-07-01 17:30:57.000;00:16
;24825;Annuncio ritardo! Il treno REGIONALE, 24 8 2 5, di TRENITALIA,delle ore 17.28, per IVREA, partirà dal binario 15, con un ritardo previsto di 15 MINUTI  Invitiamo i viaggiatori a prestare attenzione a successive comunicazioni di partenza .;Italiano;P5;A;2013-07-01 17:34:36.000;2013-07-01 17:34:55.000;00:19
;10160;Il treno REGIONALE VELOCE, 10 1 6 0, di TRENITALIA, delle ore 17.35, proveniente da SAVONA, è in arrivo al binario 8, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:34:56.000;2013-07-01 17:35:13.000;00:17
;9655;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 55, di TRENITALIA, delle ore 17.40, per ROMA TERMINI, è in partenza dal binario 17.  Ferma a TORINO PORTA SUSA, MILANO CENTRALE..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 17:35:13.000;2013-07-01 17:35:46.000;00:33
;10160;Il treno REGIONALE VELOCE, 10 1 6 0, di TRENITALIA, delle ore 17.35, proveniente da SAVONA, è in arrivo al binario 8, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:35:46.000;2013-07-01 17:36:04.000;00:18
;10445;Il treno REGIONALE, 10 4 4 5, di TRENITALIA, delle ore 17.40, per ARQUATA SCRIVIA, è in partenza dal binario 4.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, FRUGAROLO BOSCOMARENGO, NOVI LIGURE, SERRAVALLE SCRIVIA..     .;Italiano;P1;A;2013-07-01 17:36:04.000;2013-07-01 17:36:26.000;00:22
;9655;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 55, to ROMA TERMINI,, with scheduled departure at 17.40, is now departing from platform 17. This train will call at  TORINO PORTA SUSA, MILANO CENTRALE..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 17:37:06.000;2013-07-01 17:37:38.000;00:32
;10019;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 9, di TRENITALIA, delle ore 17.42, proveniente da BARDONECCHIA, è in arrivo al binario 12, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:38:29.000;2013-07-01 17:38:49.000;00:20
;10019;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 9, di TRENITALIA, delle ore 17.42, proveniente da BARDONECCHIA, è in arrivo al binario 12, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 17:39:00.000;2013-07-01 17:39:19.000;00:19
;24866;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 6, di TRENITALIA, delle ore 17.45, per SUSA, è in partenza dal binario 20.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 17:40:07.000;2013-07-01 17:40:23.000;00:16
;10223;Il treno REGIONALE VELOCE, 10 2 2 3, di TRENITALIA, delle ore 17.50, per CUNEO, è in partenza dal binario 7.  Ferma a TORINO LINGOTTO, CARMAGNOLA, RACCONIGI, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-01 17:45:06.000;2013-07-01 17:45:24.000;00:18
;2023;Il treno REGIONALE VELOCE, 20 23, di TRENITALIA, delle ore 17.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, RO..     .;Italiano;P1;A;2013-07-01 17:48:05.000;2013-07-01 17:48:23.000;00:18
;4147;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 47, di TRENITALIA, delle ore 18.00, per FOSSANO, è in partenza dal binario 5.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 17:55:56.000;2013-07-01 17:56:11.000;00:15
;9726;Il treno FRECCIABIANCA, 97 26, di TRENITALIA, delle ore 17.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:56:12.000;2013-07-01 17:56:28.000;00:16
;9726;The TRENITALIA, FRECCIABIANCA train, 97 26, from VENEZIA SANTA LUCIA, with scheduled arrival at 17.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 17:56:28.000;2013-07-01 17:56:43.000;00:15
;9726;Il treno FRECCIABIANCA, 97 26, di TRENITALIA, delle ore 17.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:56:44.000;2013-07-01 17:57:00.000;00:16
;9557;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 57, di TRENITALIA, delle ore 18.02, per ROMA TERMINI, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, MILANO CENTRALE, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 17:57:00.000;2013-07-01 17:57:38.000;00:38
;9726;The TRENITALIA, FRECCIABIANCA train, 97 26, from VENEZIA SANTA LUCIA, with scheduled arrival at 17.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 17:57:39.000;2013-07-01 17:57:53.000;00:14
;4144;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 44, di TRENITALIA, delle ore 18.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 17:57:54.000;2013-07-01 17:58:10.000;00:16
;9557;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 57, to ROMA TERMINI,, with scheduled departure at 18.02, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO CENTRALE, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 17:59:07.000;2013-07-01 17:59:42.000;00:35
;519;Il treno INTERCITY, 5 1 9, di TRENITALIA, delle ore 18.05, per GENOVA BRIGNOLE, è in partenza dal binario 1.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, NOVI LIGURE, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 18:00:06.000;2013-07-01 18:00:22.000;00:16
;4144;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 44, di TRENITALIA, delle ore 18.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:00:22.000;2013-07-01 18:00:39.000;00:17
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 18:00:39.000;2013-07-01 18:00:48.000;00:09
;9634;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 34, di TRENITALIA, delle ore 18.05, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:02:37.000;2013-07-01 18:02:54.000;00:17
;9634;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 34, from ROMA TERMINI, with scheduled arrival at 18.05, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 18:02:55.000;2013-07-01 18:03:10.000;00:15
;9634;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 34, di TRENITALIA, delle ore 18.05, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:03:21.000;2013-07-01 18:03:37.000;00:16
;9634;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 34, from ROMA TERMINI, with scheduled arrival at 18.05, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 18:03:38.000;2013-07-01 18:03:53.000;00:15
;10261;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 4, 10 2 6 1, di TRENITALIA, delle ore 18.10, per BRA, è in partenza dal binario 9.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLASTELLONE, CARMAGNOLA, SOMMARIVA BOSCO..     .;Italiano;P1;A;2013-07-01 18:05:06.000;2013-07-01 18:05:25.000;00:19
;10022;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 2 2, di TRENITALIA, delle ore 18.16, per BARDONECCHIA, è in partenza dal binario 12.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 18:11:05.000;2013-07-01 18:11:29.000;00:24
;2020;Il treno REGIONALE VELOCE, 20 20, di TRENITALIA, delle ore 18.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:12:44.000;2013-07-01 18:12:58.000;00:14
;2020;Il treno REGIONALE VELOCE, 20 20, di TRENITALIA, delle ore 18.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:13:49.000;2013-07-01 18:14:03.000;00:14
;2067;Il treno REGIONALE VELOCE, 20 67, di TRENITALIA, delle ore 18.20, per BOLOGNA CENTRALE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI, PIACENZA, FIORENZUOLA, FIDENZA, PARMA, REGGIO EMILIA, MODENA, CASTELFRANCO EMILIA..     .;Italiano;P1;A;2013-07-01 18:15:06.000;2013-07-01 18:15:34.000;00:28
