;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;9740;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 40, from VENEZIA SANTA LUCIA, with scheduled arrival at 21.50, is expected to arrive 90 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 22:40:39.000;2013-07-02 22:40:55.000;00:16
;9576;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 76, di TRENITALIA, delle ore 22.35, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 22:41:28.000;2013-07-02 22:41:44.000;00:16
;9576;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 76, from ROMA TERMINI, with scheduled arrival at 22.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-02 22:41:45.000;2013-07-02 22:42:01.000;00:16
;9576;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 76, di TRENITALIA, delle ore 22.35, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 22:42:33.000;2013-07-02 22:42:50.000;00:17
;9576;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 76, from ROMA TERMINI, with scheduled arrival at 22.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-02 22:42:51.000;2013-07-02 22:43:06.000;00:15
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 55 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 22:45:07.000;2013-07-02 22:45:25.000;00:18
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 55 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 22:45:26.000;2013-07-02 22:45:43.000;00:17
;2033;Il treno REGIONALE VELOCE, 20 33, di TRENITALIA, delle ore 22.53, per MILANO CENTRALE, è in partenza dal binario 18.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA..     .;Italiano;P1;A;2013-07-02 22:48:07.000;2013-07-02 22:48:24.000;00:17
;9740;Annuncio ritardo! Il treno FRECCIABIANCA, 97 40, di TRENITALIA, delle ore 21.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 90 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 22:50:06.000;2013-07-02 22:50:22.000;00:16
;9740;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 40, from VENEZIA SANTA LUCIA, with scheduled arrival at 21.50, is expected to arrive 90 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 22:50:23.000;2013-07-02 22:50:39.000;00:16
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3 , 10 0 3 2   DELLE  ORE 23,16  PER  BARDONECCHIA,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON  AUTOCORSA  IN  PARTENZA ALLE ORE 23.36  DA CORSO VITTORIO ANGOLO VIA SACCHI PRESSO FERMATA SAPAV.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 22:50:40.000;2013-07-02 22:51:03.000;00:23
;2174;Il treno REGIONALE VELOCE, 21 74, di TRENITALIA, delle ore 22.55, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 6, invece che al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 22:53:25.000;2013-07-02 22:53:43.000;00:18
;10032;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 3 2, di TRENITALIA, previsto in partenza alle ore 23.16, per BARDONECCHIA, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 22:56:05.000;2013-07-02 22:56:22.000;00:17
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3 , 10 0 3 2   DELLE  ORE 23,16  PER  BARDONECCHIA,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON  AUTOCORSA  IN  PARTENZA ALLE ORE 23.36  DA CORSO VITTORIO ANGOLO VIA SACCHI PRESSO FERMATA SAPAV.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:00:06.000;2013-07-02 23:00:29.000;00:23
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 55 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:00:29.000;2013-07-02 23:00:46.000;00:17
;9740;Annuncio ritardo! Il treno FRECCIABIANCA, 97 40, di TRENITALIA, delle ore 21.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 90 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:00:46.000;2013-07-02 23:01:02.000;00:16
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 55 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:01:02.000;2013-07-02 23:01:19.000;00:17
;9740;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 40, from VENEZIA SANTA LUCIA, with scheduled arrival at 21.50, is expected to arrive 90 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:01:19.000;2013-07-02 23:01:36.000;00:17
;10032;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 3 2, di TRENITALIA, previsto in partenza alle ore 23.16, per BARDONECCHIA, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 23:06:07.000;2013-07-02 23:06:23.000;00:16
;9654;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 54, di TRENITALIA, delle ore 23.05, proveniente da ROMA TERMINI, è in arrivo al binario 16, invece che al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 23:09:08.000;2013-07-02 23:09:27.000;00:19
;9654;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 54, from ROMA TERMINI, with scheduled arrival at 23.05, is now arriving at platform 16, instead of platform 17. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-02 23:09:27.000;2013-07-02 23:09:44.000;00:17
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 55 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:10:07.000;2013-07-02 23:10:23.000;00:16
;9740;Annuncio ritardo! Il treno FRECCIABIANCA, 97 40, di TRENITALIA, delle ore 21.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 90 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:10:23.000;2013-07-02 23:10:39.000;00:16
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 55 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:10:40.000;2013-07-02 23:10:57.000;00:17
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3 , 10 0 3 2   DELLE  ORE 23,16  PER  BARDONECCHIA,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON  AUTOCORSA  IN  PARTENZA ALLE ORE 23.36  DA CORSO VITTORIO ANGOLO VIA SACCHI PRESSO FERMATA SAPAV.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:10:58.000;2013-07-02 23:11:21.000;00:23
;2030;Il treno REGIONALE VELOCE, 20 30, di TRENITALIA, delle ore 23.10, proveniente da MILANO CENTRALE, è in arrivo al binario 20, invece che al binario 12. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 23:14:42.000;2013-07-02 23:14:58.000;00:16
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-02 23:15:09.000;2013-07-02 23:15:18.000;00:09
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3,  24 8 7 8  DELLE  ORE  23,45  PER  BUSSOLENO,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON   AUTOCORSA   IN  PARTENZA  ALLE ORE 00.05  DA CORSO VITTORIO  ANGOLO VIA SACCHI  PRESSO FERMATA  SAPAV. CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:15:18.000;2013-07-02 23:15:43.000;00:25
;10032;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 3 2, di TRENITALIA, previsto in partenza alle ore 23.16, per BARDONECCHIA, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 23:16:06.000;2013-07-02 23:16:23.000;00:17
;4246;Annuncio ritardo! Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, arriverà con un ritardo previsto di 15 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:17:06.000;2013-07-02 23:17:21.000;00:15
;24877;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 7 7, di TRENITALIA, delle ore 23.15, proveniente da SUSA, è in arrivo al binario 15, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 23:19:45.000;2013-07-02 23:20:05.000;00:20
;10221;Il treno REGIONALE VELOCE, 10 2 2 1, di TRENITALIA, delle ore 23.25, per CUNEO, è in partenza dal binario 5.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-02 23:20:05.000;2013-07-02 23:20:18.000;00:13
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 60 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:20:18.000;2013-07-02 23:20:37.000;00:19
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 60 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:20:38.000;2013-07-02 23:20:54.000;00:16
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3 , 10 0 3 2   DELLE  ORE 23,16  PER  BARDONECCHIA,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON  AUTOCORSA  IN  PARTENZA ALLE ORE 23.36  DA CORSO VITTORIO ANGOLO VIA SACCHI PRESSO FERMATA SAPAV.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:20:55.000;2013-07-02 23:21:18.000;00:23
;9740;Il treno FRECCIABIANCA, 97 40, di TRENITALIA, delle ore 21.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 14, invece che al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 23:22:34.000;2013-07-02 23:22:52.000;00:18
;9740;The TRENITALIA, FRECCIABIANCA train, 97 40, from VENEZIA SANTA LUCIA, with scheduled arrival at 21.50, is now arriving at platform 14, instead of platform 16. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-02 23:22:53.000;2013-07-02 23:23:08.000;00:15
;9740;Il treno FRECCIABIANCA, 97 40, di TRENITALIA, delle ore 21.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 14, invece che al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-02 23:23:09.000;2013-07-02 23:23:27.000;00:18
;9740;The TRENITALIA, FRECCIABIANCA train, 97 40, from VENEZIA SANTA LUCIA, with scheduled arrival at 21.50, is now arriving at platform 14, instead of platform 16. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-02 23:23:28.000;2013-07-02 23:23:43.000;00:15
;24878;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 7 8, di TRENITALIA, previsto in partenza alle ore 23.45, per BUSSOLENO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 23:25:07.000;2013-07-02 23:25:25.000;00:18
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3,  24 8 7 8  DELLE  ORE  23,45  PER  BUSSOLENO,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON   AUTOCORSA   IN  PARTENZA  ALLE ORE 00.05  DA CORSO VITTORIO  ANGOLO VIA SACCHI  PRESSO FERMATA  SAPAV. CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:25:25.000;2013-07-02 23:25:50.000;00:25
;4246;Annuncio ritardo! Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, arriverà con un ritardo previsto di 295 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:27:06.000;2013-07-02 23:27:24.000;00:18
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 55 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:30:06.000;2013-07-02 23:30:25.000;00:19
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 55 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:30:25.000;2013-07-02 23:30:42.000;00:17
;24878;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 7 8, di TRENITALIA, previsto in partenza alle ore 23.45, per BUSSOLENO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 23:35:07.000;2013-07-02 23:35:24.000;00:17
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3,  24 8 7 8  DELLE  ORE  23,45  PER  BUSSOLENO,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON   AUTOCORSA   IN  PARTENZA  ALLE ORE 00.05  DA CORSO VITTORIO  ANGOLO VIA SACCHI  PRESSO FERMATA  SAPAV. CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:35:25.000;2013-07-02 23:35:49.000;00:24
;10176;Il treno REGIONALE VELOCE, 10 1 7 6, di TRENITALIA, delle ore 23.35, proveniente da VENTIMIGLIA, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:35:49.000;2013-07-02 23:36:05.000;00:16
;10176;Il treno REGIONALE VELOCE, 10 1 7 6, di TRENITALIA, delle ore 23.35, proveniente da VENTIMIGLIA, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:36:22.000;2013-07-02 23:36:37.000;00:15
;9746;Annuncio ritardo! Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, arriverà con un ritardo previsto di 55 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:40:06.000;2013-07-02 23:40:23.000;00:17
;9746;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is expected to arrive 55 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-02 23:40:24.000;2013-07-02 23:40:41.000;00:17
;4246;Annuncio ritardo! Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, arriverà con un ritardo previsto di 310 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:42:07.000;2013-07-02 23:42:24.000;00:17
;10031;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 3 1, di TRENITALIA, delle ore 23.42, proveniente da BARDONECCHIA, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:42:24.000;2013-07-02 23:42:41.000;00:17
;10031;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 3 1, di TRENITALIA, delle ore 23.42, proveniente da BARDONECCHIA, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:42:41.000;2013-07-02 23:42:58.000;00:17
;24878;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 7 8, di TRENITALIA, previsto in partenza alle ore 23.45, per BUSSOLENO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-02 23:45:07.000;2013-07-02 23:45:25.000;00:18
;9746;Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:45:25.000;2013-07-02 23:45:41.000;00:16
;9746;The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-02 23:45:41.000;2013-07-02 23:45:56.000;00:15
;0;ATTENZIONE!  ANNUNCIO  SOPPRESSIONE  TRENO,  IL  TRENO  SERVIZIO  FERROVIARIO  METROPOLITANO  LINEA  3,  24 8 7 8  DELLE  ORE  23,45  PER  BUSSOLENO,  OGGI  E`  SOPPRESSO  E  SOSTITUITO  CON   AUTOCORSA   IN  PARTENZA  ALLE ORE 00.05  DA CORSO VITTORIO  ANGOLO VIA SACCHI  PRESSO FERMATA  SAPAV. CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-02 23:45:57.000;2013-07-02 23:46:22.000;00:25
;9746;Il treno FRECCIABIANCA, 97 46, di TRENITALIA, delle ore 22.50, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-02 23:46:46.000;2013-07-02 23:47:02.000;00:16
;9746;The TRENITALIA, FRECCIABIANCA train, 97 46, from VENEZIA SANTA LUCIA, with scheduled arrival at 22.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-02 23:47:02.000;2013-07-02 23:47:17.000;00:15
;4246;Annuncio ritardo! Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, arriverà con un ritardo previsto di 35 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-02 23:52:06.000;2013-07-02 23:52:24.000;00:18
;4246;Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, è in arrivo al binario 12, invece che al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-03 00:03:11.000;2013-07-03 00:03:27.000;00:16
;4246;Il treno REGIONALE, 42 46, di TRENITALIA, delle ore 23.32, proveniente da IVREA, è in arrivo al binario 12, invece che al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-03 00:04:38.000;2013-07-03 00:04:55.000;00:17
;2032;Il treno REGIONALE VELOCE, 20 32, di TRENITALIA, delle ore 00.10, proveniente da MILANO CENTRALE, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-03 00:08:28.000;2013-07-03 00:08:43.000;00:15
;2032;Il treno REGIONALE VELOCE, 20 32, di TRENITALIA, delle ore 00.10, proveniente da MILANO CENTRALE, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-03 00:09:31.000;2013-07-03 00:09:46.000;00:15
;0;ATTENZIONE    AVVISIAMO CHE LE VETTURE IN TESTA AL TRENO  REGIONALE  10 4 2 9  DI  TRENITALIA  PER  ALESSANDRIA,  DELLE ORE  00,25  SONO  FUORI SERVIZIO.  SI INVITANO I VIAGGIATORI A PORTARSI VERSO LE  VETTURE  DI CENTRO  E  CODA TRENO.  OGGI  IL  TRENO  VIAGGIA  CON  VETTURE  DI  SOLA  SECONDA CLASSE.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-03 00:10:09.000;2013-07-03 00:10:32.000;00:23
;4093;Il treno REGIONALE, 40 93, di TRENITALIA, delle ore 00.20, per CHIVASSO, è in partenza dal binario 12.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-03 00:15:06.000;2013-07-03 00:15:19.000;00:13
;10429;Il treno REGIONALE, 10 4 2 9, di TRENITALIA, delle ore 00.25, per ALESSANDRIA, è in partenza dal binario 10.  Ferma a TORINO LINGOTTO, MONCALIERI, TROFARELLO, PESSIONE, VILLANOVA, VILLAFRANCA CANTARANA, ASTI..     .;Italiano;P1;A;2013-07-03 00:20:05.000;2013-07-03 00:20:24.000;00:19
;0;ATTENZIONE    AVVISIAMO CHE LE VETTURE IN TESTA AL TRENO  REGIONALE  10 4 2 9  DI  TRENITALIA  PER  ALESSANDRIA,  DELLE ORE  00,25  SONO  FUORI SERVIZIO.  SI INVITANO I VIAGGIATORI A PORTARSI VERSO LE  VETTURE  DI CENTRO  E  CODA TRENO.  OGGI  IL  TRENO  VIAGGIA  CON  VETTURE  DI  SOLA  SECONDA CLASSE.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-03 00:20:25.000;2013-07-03 00:20:48.000;00:23
;2176;Annuncio ritardo! Il treno REGIONALE VELOCE, 21 76, di TRENITALIA, delle ore 00.40, proveniente da GENOVA BRIGNOLE, arriverà con un ritardo previsto di 10 MINUTI .;Italiano;A3;A;2013-07-03 00:36:04.000;2013-07-03 00:36:17.000;00:13
;2176;Il treno REGIONALE VELOCE, 21 76, di TRENITALIA, delle ore 00.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-03 00:43:57.000;2013-07-03 00:44:12.000;00:15
;2176;Il treno REGIONALE VELOCE, 21 76, di TRENITALIA, delle ore 00.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-03 00:45:05.000;2013-07-03 00:45:21.000;00:16
;2042;Il treno REGIONALE VELOCE, 20 42, di TRENITALIA, delle ore 01.10, proveniente da MILANO CENTRALE, è in arrivo al binario 5, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-03 01:04:08.000;2013-07-03 01:04:24.000;00:16
;2042;Il treno REGIONALE VELOCE, 20 42, di TRENITALIA, delle ore 01.10, proveniente da MILANO CENTRALE, è in arrivo al binario 5, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-03 01:05:34.000;2013-07-03 01:05:51.000;00:17
;24840;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 0, di TRENITALIA, delle ore 04.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-03 04:40:06.000;2013-07-03 04:40:23.000;00:17
